,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,distance_travelled,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level,risk_level_train,risk_propagation_pred,risk_spreading_pred
4395,20,64.0,1996.0,0.24,16.1,87.0,0.0199000000000069,21.2,60.0,7,16.1,0.0,39.0,60.0,0.0,1,-1,1,1
4396,20,65.0,2022.0,0.22,16.5,87.0,0.0173999999999949,21.2,60.0,7,16.1,0.0,39.0,60.0,0.0,1,-1,1,1
4397,20,65.0,2026.0,0.23,16.5,87.0,0.0169999999999959,21.2,60.0,7,16.1,0.0,39.0,60.0,0.0,1,1,1,1
4398,20,65.0,2053.0,0.23,16.5,87.0,0.0102000000000117,21.2,60.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,1,1
4399,20,67.0,2115.0,0.35,20.0,87.0,0.0274,21.2,60.0,7,16.1,0.0,53.0,90.0,2.0,2,-1,2,2
4400,20,70.0,2180.0,0.47,26.7,87.0,0.0183999999999997,66.3,60.0,7,16.1,0.0,53.0,90.0,2.0,2,-1,1,1
4401,20,73.0,2258.0,0.63,23.5,87.0,0.0220999999999946,78.0,61.0,7,16.1,0.0,54.0,90.0,2.0,2,-1,1,2
4402,20,74.0,2357.0,0.73,54.1,87.0,0.011499999999998,89.0,61.0,7,16.1,0.0,53.0,90.0,2.0,2,-1,1,1
4403,20,77.0,2397.0,0.53,25.9,87.0,0.0276000000000067,66.3,61.0,7,16.1,0.0,55.0,90.0,2.0,2,-1,1,1
4404,20,77.0,2422.0,0.22,19.6,87.0,0.0206999999999908,36.5,63.0,7,16.1,0.0,56.0,90.0,2.0,2,-1,1,1
4405,20,78.0,2443.0,0.17,44.7,87.0,0.0208000000000083,88.6,63.0,7,16.1,0.0,31.0,90.0,2.0,1,-1,1,2
4406,20,80.0,2468.0,0.37,58.4,87.0,0.0206999999999908,78.8,63.0,7,16.1,0.0,32.0,90.0,2.0,1,-1,1,1
4407,20,80.0,2506.0,0.23,57.3,87.0,0.0263000000000062,83.1,63.0,7,16.1,0.0,32.0,90.0,2.0,1,-1,1,1
4408,20,81.0,2541.0,0.0,58.4,88.0,0.0182999999999964,87.8,63.0,7,16.1,0.0,46.0,90.0,2.0,1,-1,1,1
4409,20,82.0,2544.0,0.25,28.2,88.0,0.0281999999999982,47.8,62.0,7,16.1,0.0,45.0,90.0,3.0,2,-1,1,1
4410,20,81.0,2525.0,-0.73,17.6,89.0,0.0215000000000031,23.9,62.0,7,16.1,0.0,41.0,90.0,3.0,2,-1,1,1
4411,20,76.0,2401.0,-1.34,17.3,89.0,0.0194999999999936,24.3,62.0,7,16.1,0.0,40.0,90.0,3.0,2,-1,1,1
4412,20,72.0,2279.0,-1.32,16.9,90.0,0.0170000000000101,23.9,62.0,7,16.1,0.0,39.0,90.0,3.0,2,-1,1,2
4413,20,69.0,2164.0,-0.94,16.9,90.0,0.0232999999999918,22.7,62.0,7,16.1,0.0,38.0,90.0,3.0,2,-1,1,1
4414,20,68.0,2145.0,-0.23,16.5,90.0,0.0161000000000086,22.0,62.0,7,16.1,0.0,40.0,90.0,3.0,2,2,1,1
4415,20,67.0,2107.0,-0.24,16.5,90.0,0.0172000000000025,22.0,62.0,7,16.1,0.0,39.0,80.0,1.0,1,-1,1,2
4416,20,66.0,2073.0,-0.52,16.5,88.0,0.0187999999999988,21.6,62.0,7,16.1,0.0,28.0,80.0,1.0,1,-1,1,1
4417,20,66.0,2061.0,0.0,16.5,88.0,0.0208999999999974,22.0,62.0,7,16.1,0.0,30.0,80.0,1.0,1,1,1,1
4418,20,66.0,2060.0,0.0,16.5,88.0,0.0163999999999902,22.0,65.0,7,16.1,0.0,30.0,80.0,1.0,1,-1,1,1
4419,20,67.0,2075.0,0.0,16.5,87.0,0.0183000000000106,22.0,65.0,7,16.1,0.0,29.0,80.0,1.0,1,-1,1,1
4420,20,68.0,2115.0,0.2,16.5,87.0,0.0167999999999892,21.6,65.0,7,16.1,0.0,30.0,80.0,0.0,1,-1,1,2
4421,20,69.0,2161.0,0.24,16.5,87.0,0.0222000000000122,21.6,64.0,7,16.1,0.0,11.0,80.0,0.0,1,-1,1,1
4422,20,70.0,2176.0,0.3,16.9,87.0,0.0207999999999941,21.6,64.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4423,20,71.0,2205.0,0.17,16.9,87.0,0.018100000000004,22.0,64.0,7,16.1,0.0,11.0,80.0,0.0,1,-1,1,1
4424,20,73.0,2270.0,0.24,19.2,86.0,0.0169999999999959,29.8,62.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4425,20,74.0,2320.0,0.73,17.3,86.0,0.0224000000000046,22.4,62.0,7,16.1,0.0,11.0,80.0,0.0,1,-1,1,1
4426,20,75.0,2387.0,0.47,38.8,86.0,0.012999999999991,83.5,62.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4427,20,80.0,2491.0,0.73,22.0,86.0,0.0315000000000083,48.2,61.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4428,20,81.0,2516.0,0.23,16.9,86.0,0.0219000000000022,34.1,61.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4429,20,82.0,2551.0,0.21,18.0,86.0,0.0223000000000013,23.9,61.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4430,20,82.0,2567.0,0.0,17.6,87.0,0.0252999999999872,24.3,61.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4431,20,80.0,2501.0,-0.69,17.6,87.0,0.014400000000009,23.9,61.0,7,16.1,0.0,10.0,80.0,0.0,1,-1,1,1
4432,20,76.0,2408.0,-1.3,17.3,87.0,0.0257000000000005,23.9,62.0,7,16.1,0.0,12.0,90.0,1.0,1,-1,1,1
4433,20,72.0,2287.0,-1.31,16.9,87.0,0.0189000000000021,23.5,62.0,7,16.1,0.0,13.0,90.0,1.0,1,-1,1,1
4434,20,72.0,2245.0,-0.24,16.9,87.0,0.0233999999999952,22.7,62.0,7,16.1,0.0,16.0,90.0,1.0,1,-1,1,1
4435,20,71.0,2195.0,-0.76,16.9,87.0,0.0153999999999996,22.7,62.0,7,16.1,0.0,21.0,90.0,1.0,1,-1,1,1
4436,20,68.0,2065.0,-1.44,16.5,87.0,0.0170999999999992,22.4,62.0,7,16.1,0.0,21.0,90.0,1.0,1,-1,1,1
4437,20,65.0,2006.0,-0.52,16.5,87.0,0.0224000000000046,22.4,61.0,7,16.1,0.0,25.0,80.0,3.0,1,-1,1,1
4438,20,62.0,1953.0,-0.92,16.1,87.0,0.015599999999992,22.0,62.0,7,16.1,0.0,29.0,80.0,3.0,1,-1,1,1
4439,20,60.0,1872.0,-0.91,16.1,87.0,0.014400000000009,22.0,62.0,7,16.1,0.0,28.0,80.0,3.0,1,-1,1,1
4440,20,58.0,1788.0,-0.68,15.7,87.0,0.0135999999999967,22.0,62.0,7,16.1,0.0,27.0,80.0,3.0,1,-1,1,1
4441,20,57.0,1725.0,-0.51,15.7,88.0,0.0156999999999953,22.4,62.0,7,16.1,0.0,29.0,80.0,3.0,1,-1,1,1
4442,20,55.0,1716.0,-0.4,15.7,88.0,0.0182000000000073,22.0,62.0,7,16.1,0.0,26.0,80.0,4.0,1,-1,1,1
4443,20,54.0,1692.0,-0.36,15.7,88.0,0.0185999999999921,21.6,62.0,7,16.1,0.0,28.0,80.0,4.0,1,1,1,1
4444,20,52.0,1617.0,-1.12,15.7,88.0,0.0133000000000009,21.6,62.0,7,16.1,0.0,27.0,80.0,4.0,1,-1,1,1
4445,20,48.0,1507.0,-1.48,15.3,88.0,0.0104000000000041,22.7,62.0,7,16.1,0.0,27.0,80.0,4.0,1,-1,1,1
4446,20,46.0,1431.0,-0.23,14.9,88.0,0.0152999999999963,22.7,63.0,7,16.1,0.0,26.0,80.0,4.0,2,-1,1,1
4447,20,45.0,1432.0,-0.23,22.4,88.0,0.0116000000000013,58.0,63.0,7,16.1,0.0,26.0,80.0,4.0,2,-1,1,1
4448,20,47.0,1438.0,0.0,55.7,88.0,0.0126999999999952,88.2,63.0,7,16.1,0.0,27.0,80.0,4.0,2,-1,1,1
4449,20,48.0,1501.0,0.36,54.1,88.0,0.0110000000000098,88.6,63.0,7,16.1,0.0,28.0,80.0,4.0,1,-1,1,1
4450,20,48.0,1510.0,-0.23,14.9,88.0,0.0156999999999953,27.5,64.0,7,16.1,0.0,28.0,80.0,3.0,1,1,1,1
4451,20,47.0,1857.0,-0.45,16.1,88.0,0.0122999999999962,22.0,64.0,7,16.1,0.0,29.0,80.0,3.0,1,-1,1,1
4452,20,46.0,1824.0,-0.25,16.1,88.0,0.011499999999998,22.0,65.0,7,16.1,0.0,29.0,80.0,3.0,1,-1,1,1
4453,20,45.0,1790.0,-0.22,18.4,88.0,0.0079000000000064,34.9,65.0,7,16.1,0.0,30.0,80.0,3.0,1,-1,1,1
4454,20,45.0,1772.0,-0.17,15.7,88.0,0.0200999999999993,21.2,65.0,7,16.1,0.0,33.0,80.0,3.0,2,-1,1,1
4455,20,42.0,1693.0,-0.93,15.7,88.0,0.0108999999999923,22.0,65.0,7,16.1,0.0,88.0,80.0,3.0,2,-1,2,2
4456,20,38.0,1562.0,-1.35,15.3,89.0,0.0094000000000136,22.4,65.0,7,16.1,0.0,188.0,80.0,3.0,2,-1,2,2
4457,20,33.0,1343.0,-1.57,14.5,89.0,0.0084999999999979,23.1,65.0,7,16.1,0.0,202.0,90.0,16.0,2,-1,2,2
4458,20,33.0,1422.0,-0.69,50.6,88.0,0.0079999999999955,85.1,65.0,7,16.1,0.0,221.0,90.0,16.0,2,-1,2,2
4459,20,36.0,1448.0,0.69,47.8,88.0,0.0097999999999984,86.3,65.0,7,16.1,0.0,231.0,90.0,16.0,2,-1,2,2
4460,20,37.0,1435.0,0.83,14.9,88.0,0.0086000000000012,26.7,65.0,7,16.1,0.0,247.0,90.0,16.0,2,-1,2,2
4461,20,37.0,1480.0,0.37,14.9,88.0,0.0103000000000008,22.0,65.0,7,16.1,0.0,247.0,90.0,16.0,2,-1,2,2
4462,20,39.0,1522.0,0.37,14.9,88.0,0.0130999999999943,21.6,65.0,7,16.1,0.0,247.0,80.0,17.0,2,-1,2,2
4463,20,40.0,1584.0,0.28,15.3,88.0,0.011099999999999,21.6,65.0,7,16.1,0.0,246.0,80.0,17.0,2,-1,2,2
4464,20,40.0,1603.0,0.0,15.3,88.0,0.0126000000000061,21.6,65.0,7,16.1,0.0,247.0,80.0,17.0,2,-1,2,2
4465,20,41.0,1607.0,0.0,15.3,88.0,0.0065000000000026,21.2,65.0,7,16.1,0.0,248.0,80.0,17.0,2,-1,2,2
4466,20,41.0,1600.0,0.0,15.3,88.0,0.0150000000000005,21.2,65.0,7,16.1,0.0,240.0,80.0,17.0,2,-1,2,2
4467,20,41.0,1594.0,0.0,15.3,88.0,0.0100999999999942,21.2,65.0,7,16.1,0.0,240.0,80.0,17.0,2,2,2,2
4468,20,41.0,1629.0,0.23,15.3,88.0,0.0135999999999967,21.6,65.0,7,16.1,0.0,240.0,80.0,17.0,2,-1,2,2
4469,20,42.0,1626.0,0.23,15.3,88.0,0.0102000000000117,22.0,65.0,7,16.1,0.0,239.0,80.0,17.0,2,-1,2,2
4470,20,42.0,1664.0,0.0,15.3,88.0,0.0106999999999999,21.6,65.0,7,16.1,0.0,237.0,80.0,17.0,2,-1,2,2
4471,20,41.0,1681.0,0.0,15.3,87.0,0.0070999999999941,22.0,65.0,7,16.1,0.0,237.0,80.0,17.0,2,-1,2,2
4472,20,41.0,1625.0,-0.33,15.3,87.0,0.0178999999999973,21.6,65.0,7,16.1,0.0,234.0,80.0,17.0,2,-1,2,2
4473,20,41.0,1627.0,-0.47,15.3,87.0,0.0093999999999994,21.2,65.0,7,16.1,0.0,234.0,80.0,17.0,2,-1,2,2
4474,20,39.0,1571.0,-0.8,15.3,87.0,0.0091000000000036,22.0,65.0,7,16.1,0.0,233.0,70.0,1.0,2,-1,2,2
4475,20,36.0,1404.0,-1.88,14.9,87.0,0.0121999999999928,22.7,65.0,7,16.1,0.0,229.0,70.0,1.0,2,-1,2,2
4476,20,28.0,1168.0,-1.84,14.5,87.0,0.0019000000000062,22.4,65.0,7,16.1,0.0,229.0,70.0,1.0,2,-1,1,1
4477,20,22.0,1097.0,-1.74,14.1,87.0,0.0103000000000008,25.9,65.0,7,16.1,0.0,172.0,70.0,1.0,2,-1,2,2
4478,20,17.0,1094.0,-1.94,14.1,87.0,0.0035000000000025,23.1,66.0,7,16.1,0.0,156.0,80.0,0.0,2,-1,2,2
4479,20,11.0,1005.0,-1.88,13.7,87.0,0.0024999999999977,22.0,66.0,7,16.1,0.0,125.0,80.0,0.0,2,-1,2,2
4480,20,7.0,885.0,-1.19,14.1,87.0,0.0019999999999953,25.1,66.0,7,16.1,0.0,124.0,80.0,0.0,2,-1,2,1
4481,20,6.0,790.0,-0.56,17.3,87.0,0.0015000000000071,58.0,66.0,7,16.1,0.0,119.0,80.0,0.0,2,-1,2,1
4482,20,10.0,1077.0,0.56,38.8,87.0,0.0024999999999977,78.4,66.0,7,16.1,0.0,118.0,80.0,0.0,2,-1,2,2
4483,20,18.0,1432.0,1.08,69.8,87.0,0.0048999999999921,90.2,66.0,7,16.1,0.0,103.0,80.0,0.0,2,2,2,2
4484,20,24.0,1842.0,1.91,70.6,87.0,0.0054000000000087,90.6,66.0,7,16.1,0.0,72.0,80.0,0.0,1,-1,1,2
4485,20,29.0,2487.0,1.65,67.1,87.0,0.0065000000000026,91.4,66.0,7,16.1,0.0,27.0,80.0,0.0,1,1,1,1
4486,20,33.0,2698.0,0.98,34.5,87.0,0.0099999999999909,59.2,65.0,7,16.1,0.0,25.0,80.0,0.0,1,-1,1,1
4487,20,36.0,1833.0,0.69,74.9,88.0,0.0092000000000069,91.0,65.0,7,16.1,0.0,25.0,80.0,0.0,1,-1,1,1
4488,20,41.0,2088.0,0.93,75.3,88.0,0.0125000000000028,92.9,66.0,7,16.1,0.0,26.0,80.0,0.0,1,-1,1,1
4489,20,45.0,2280.0,1.14,55.3,89.0,0.0109999999999956,90.2,66.0,7,16.1,0.0,29.0,80.0,0.0,1,-1,1,1
4490,20,47.0,2432.0,0.7,24.3,90.0,0.0113000000000056,60.0,66.0,7,16.1,0.0,31.0,80.0,0.0,1,-1,1,1
4491,20,50.0,2562.0,0.71,25.1,90.0,0.0156999999999953,61.2,66.0,7,16.1,0.0,13.0,90.0,0.0,1,-1,1,1
4492,20,50.0,2594.0,0.0,18.0,90.0,0.0130999999999943,21.2,64.0,7,16.1,0.0,14.0,90.0,0.0,1,-1,1,1
4493,20,50.0,2606.0,0.0,17.6,90.0,0.0134000000000042,23.5,64.0,7,16.1,0.0,14.0,90.0,0.0,1,1,1,1
4494,20,50.0,2598.0,-0.22,17.6,90.0,0.0120000000000004,23.5,64.0,7,16.1,0.0,14.0,90.0,0.0,1,-1,1,1
4495,20,49.0,2513.0,-0.49,17.6,90.0,0.0150000000000005,23.5,64.0,7,16.1,0.0,14.0,90.0,0.0,1,-1,1,1
4496,20,47.0,2449.0,-0.51,17.3,90.0,0.0120000000000004,23.5,66.0,7,16.1,0.0,13.0,80.0,0.0,1,-1,1,1
4497,20,47.0,2430.0,0.0,17.3,89.0,0.0160999999999944,23.1,66.0,7,16.1,0.0,16.0,80.0,0.0,1,-1,1,1
4498,20,47.0,2418.0,0.0,17.3,87.0,0.0118999999999971,23.1,66.0,7,16.1,0.0,16.0,80.0,0.0,1,-1,1,1
4499,20,47.0,2413.0,-0.18,17.3,87.0,0.0120000000000004,23.1,66.0,7,16.1,0.0,16.0,80.0,0.0,1,-1,1,1
4500,20,48.0,2468.0,-0.98,24.3,87.0,0.0133000000000009,28.6,66.0,7,16.1,0.0,16.0,80.0,0.0,1,-1,1,1
4501,20,47.0,2446.0,-0.98,17.3,86.0,0.0129000000000019,22.7,66.0,7,16.1,0.0,15.0,80.0,0.0,1,-1,1,1
4502,20,42.0,2200.0,-0.98,16.5,86.0,0.0112000000000023,22.7,66.0,7,16.1,0.0,15.0,90.0,0.0,1,-1,1,1
4503,20,41.0,2115.0,-0.93,16.5,85.0,0.0130000000000052,21.2,66.0,7,16.1,0.0,15.0,90.0,0.0,1,-1,1,1
4504,20,40.0,2097.0,0.0,16.5,85.0,0.0109999999999956,21.2,69.0,7,16.1,0.0,15.0,90.0,0.0,1,-1,1,1
4505,20,43.0,2186.0,0.34,43.9,86.0,0.0106999999999999,88.6,69.0,7,16.1,0.0,14.0,90.0,0.0,1,-1,1,1
4506,20,46.0,2375.0,0.95,32.2,86.0,0.0108000000000032,81.6,69.0,7,16.1,0.0,14.0,90.0,0.0,1,-1,1,1
4507,20,49.0,2495.0,0.67,22.4,86.0,0.0163999999999902,46.7,67.0,7,16.1,0.0,17.0,90.0,0.0,1,-1,1,1
4508,20,50.0,2580.0,0.47,22.4,87.0,0.011800000000008,37.3,67.0,7,16.1,0.0,50.0,90.0,0.0,1,1,1,1
4509,20,53.0,2739.0,0.49,29.8,87.0,0.0135999999999967,74.9,67.0,7,16.1,0.0,50.0,90.0,2.0,2,-1,1,1
4510,20,56.0,2899.0,0.84,29.8,87.0,0.0156000000000062,36.9,67.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,2,2
4511,20,57.0,2929.0,0.24,18.8,87.0,0.0185999999999921,23.9,65.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,1,1
4512,20,57.0,2938.0,-0.22,18.4,87.0,0.0143000000000057,24.7,65.0,7,16.1,0.0,50.0,90.0,2.0,2,-1,1,1
4513,20,59.0,3054.0,0.7,31.4,88.0,0.0142999999999915,86.3,65.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,2,2
4514,20,62.0,3205.0,0.66,36.1,88.0,0.0217000000000098,88.2,63.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,1,1
4515,20,65.0,3156.0,0.49,65.9,89.0,0.0169999999999959,89.8,63.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,1,1
4516,20,68.0,2653.0,0.92,63.9,90.0,0.0172000000000025,89.8,62.0,7,16.1,0.0,51.0,90.0,2.0,2,-1,1,1
4517,20,68.0,2700.0,0.23,18.0,90.0,0.0159999999999911,24.3,62.0,7,16.1,0.0,48.0,90.0,2.0,2,-1,1,2
4518,20,68.0,2676.0,-0.45,18.0,90.0,0.0230000000000103,24.7,62.0,7,16.1,0.0,48.0,90.0,2.0,2,-1,1,2
4519,20,66.0,2605.0,-0.46,18.0,90.0,0.0176999999999907,24.3,62.0,7,16.1,0.0,48.0,90.0,2.0,2,-1,1,1
4520,20,64.0,2513.0,-0.48,17.6,90.0,0.0187999999999988,23.9,62.0,7,16.1,0.0,47.0,90.0,2.0,2,-1,1,1
4521,20,64.0,2497.0,-0.16,17.6,90.0,0.0135000000000076,23.9,62.0,7,16.1,0.0,49.0,90.0,2.0,2,-1,1,1
4522,20,63.0,2492.0,-0.16,17.6,90.0,0.0193000000000012,23.9,62.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,2
4523,20,64.0,2578.0,-0.16,20.4,89.0,0.0164999999999935,55.7,62.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,1
4524,20,67.0,2672.0,0.46,62.7,88.0,0.0167000000000001,89.8,62.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,1
4525,20,69.0,2732.0,0.47,33.3,87.0,0.022599999999997,52.9,62.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,1
4526,20,70.0,2741.0,0.21,18.0,87.0,0.0193000000000012,24.3,62.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,1
4527,20,71.0,2749.0,0.17,17.6,86.0,0.0202000000000026,20.8,63.0,7,16.1,0.0,46.0,90.0,3.0,2,-1,1,1
4528,20,71.0,2789.0,0.17,18.4,86.0,0.0170999999999992,24.7,63.0,7,16.1,0.0,45.0,90.0,3.0,2,-1,1,1
4529,20,71.0,2787.0,0.0,18.4,86.0,0.0230000000000103,24.7,63.0,7,16.1,0.0,11.0,90.0,3.0,1,-1,1,1
4530,20,71.0,2791.0,-0.23,18.4,86.0,0.0174999999999982,24.7,63.0,7,16.1,0.0,11.0,90.0,3.0,1,-1,1,1
4531,20,71.0,2796.0,0.22,18.4,86.0,0.0187999999999988,24.7,62.0,7,16.1,0.0,10.0,90.0,3.0,1,-1,1,1
4532,20,71.0,2798.0,0.22,18.4,86.0,0.0058999999999969,89.8,62.0,7,16.1,0.0,10.0,90.0,1.0,1,-1,1,1
4533,20,74.0,2897.0,0.14,42.4,87.0,0.0339000000000027,89.8,62.0,7,16.1,0.0,9.0,90.0,1.0,1,-1,1,1
4534,20,76.0,2970.0,0.23,19.6,87.0,0.0250999999999947,23.1,61.0,7,16.1,0.0,9.0,90.0,1.0,1,-1,1,1
4535,20,76.0,2980.0,0.22,18.8,87.0,0.0187999999999988,21.2,61.0,7,16.1,0.0,9.0,90.0,1.0,1,-1,1,1
4536,20,76.0,2987.0,0.0,18.8,87.0,0.0206000000000017,25.1,61.0,7,16.1,0.0,5.0,90.0,1.0,1,-1,1,1
4537,20,76.0,2995.0,0.0,18.8,87.0,0.0197000000000002,25.1,61.0,7,16.1,0.0,6.0,90.0,1.0,1,-1,1,1
4538,20,76.0,3000.0,0.0,18.8,87.0,0.022599999999997,25.1,62.0,7,16.1,0.0,5.0,90.0,1.0,1,1,1,1
4539,20,77.0,3004.0,0.0,18.8,88.0,0.0199000000000069,25.1,62.0,7,16.1,0.0,5.0,90.0,1.0,1,-1,1,1
4540,20,76.0,3003.0,0.0,18.8,88.0,0.0186999999999954,25.1,62.0,7,16.1,0.0,5.0,90.0,1.0,1,-1,1,1
4541,20,77.0,3003.0,0.14,18.8,88.0,0.0242999999999966,25.1,62.0,7,16.1,0.0,3.0,90.0,1.0,1,1,1,1
4542,20,76.0,3007.0,-0.26,18.8,88.0,0.0206000000000017,25.1,63.0,7,16.1,0.0,3.0,90.0,0.0,1,-1,1,1
4543,20,74.0,2917.0,-0.54,18.4,88.0,0.0170999999999992,25.5,63.0,7,16.1,0.0,3.0,90.0,0.0,1,-1,1,1
4544,20,73.0,2886.0,-0.19,18.4,88.0,0.0250000000000056,25.1,63.0,7,16.1,0.0,3.0,90.0,0.0,1,-1,1,1
4545,20,72.0,2855.0,-0.37,18.4,88.0,0.0176000000000016,25.1,65.0,7,16.1,0.0,2.0,90.0,0.0,1,-1,1,1
4546,20,72.0,2809.0,-0.24,18.4,88.0,0.0194999999999936,24.7,65.0,7,16.1,0.0,3.0,70.0,0.0,1,-1,1,1
4547,20,71.0,2810.0,-0.21,18.4,88.0,0.0241000000000042,24.3,66.0,7,16.1,0.0,3.0,70.0,0.0,1,-1,1,1
4548,20,71.0,2792.0,0.0,18.4,88.0,0.015599999999992,24.3,66.0,7,16.1,0.0,3.0,70.0,0.0,1,-1,1,1
4549,20,71.0,2804.0,-0.18,18.4,88.0,0.0249000000000023,24.7,66.0,7,16.1,0.0,3.0,90.0,0.0,1,-1,1,1
4550,20,70.0,2776.0,-0.24,18.4,87.0,0.0161999999999977,24.3,66.0,7,16.1,0.0,3.0,70.0,0.0,1,-1,1,1
4551,20,70.0,2751.0,0.0,18.0,87.0,0.0173000000000058,23.9,66.0,7,16.1,0.0,2.0,70.0,0.0,1,-1,1,1
4552,20,71.0,2333.0,0.0,18.0,87.0,0.0236000000000018,24.3,66.0,7,16.1,0.0,2.0,70.0,0.0,1,-1,1,1
4553,20,71.0,2205.0,0.0,16.9,87.0,0.016300000000001,22.7,66.0,7,16.1,0.0,3.0,70.0,0.0,1,-1,1,1
4554,20,72.0,2275.0,0.18,27.5,87.0,0.0193000000000012,67.8,66.0,7,16.1,0.0,5.0,70.0,0.0,1,-1,1,1
4555,20,75.0,2317.0,0.37,31.0,87.0,0.0229999999999961,74.9,65.0,7,16.1,0.0,5.0,70.0,0.0,1,1,1,1
4556,20,77.0,2398.0,0.48,56.1,87.0,0.0190000000000054,88.6,65.0,7,16.1,0.0,4.0,70.0,0.0,1,-1,1,1
4557,20,79.0,2442.0,0.44,16.9,87.0,0.0266000000000019,20.8,64.0,7,16.1,0.0,6.0,70.0,0.0,1,-1,1,1
4558,20,80.0,2457.0,0.0,17.3,87.0,0.0189999999999912,34.9,64.0,7,16.1,0.0,6.0,70.0,0.0,1,-1,1,2
4559,20,80.0,2470.0,0.0,17.6,87.0,0.0236000000000018,23.5,62.0,7,16.1,0.0,8.0,70.0,0.0,1,-1,1,1
4560,20,80.0,2486.0,0.0,17.6,87.0,0.0191999999999978,23.9,62.0,7,16.1,0.0,9.0,70.0,0.0,1,-1,1,1
4561,20,82.0,2548.0,0.42,57.6,87.0,0.0253000000000014,77.3,62.0,7,16.1,0.0,9.0,70.0,0.0,1,1,1,1
4562,20,83.0,2580.0,0.39,18.0,87.0,0.0234999999999985,21.2,62.0,7,16.1,0.0,10.0,70.0,0.0,1,-1,1,1
4563,20,83.0,2587.0,0.0,18.0,88.0,0.0216999999999956,23.9,61.0,7,16.1,0.0,10.0,70.0,0.0,1,1,1,1
4564,20,83.0,2590.0,0.0,18.0,88.0,0.020700000000005,23.9,61.0,7,16.1,0.0,11.0,70.0,0.0,1,-1,1,1
4565,20,85.0,2638.0,0.23,55.7,88.0,0.020700000000005,87.5,62.0,7,16.1,0.0,11.0,90.0,0.0,1,-1,1,1
4566,20,87.0,2686.0,0.35,17.3,88.0,0.031099999999995,23.1,62.0,7,16.1,0.0,12.0,90.0,0.0,1,-1,1,1
4567,20,87.0,2689.0,0.16,18.0,88.0,0.0212999999999965,23.9,62.0,7,16.1,0.0,13.0,90.0,0.0,1,-1,1,1
4568,20,87.0,2696.0,0.16,18.0,88.0,0.0200999999999993,23.9,62.0,7,16.1,0.0,23.0,90.0,1.0,1,-1,1,1
4569,20,87.0,2697.0,0.16,18.0,88.0,0.029900000000012,23.9,62.0,7,16.1,0.0,24.0,90.0,1.0,1,-1,1,1
4570,20,87.0,2703.0,0.16,18.0,88.0,0.0231999999999885,23.9,62.0,7,16.1,0.0,23.0,90.0,1.0,1,-1,1,1
4571,20,88.0,2744.0,0.16,18.0,88.0,0.0269000000000119,23.5,62.0,7,16.1,0.0,22.0,90.0,1.0,1,-1,1,1
4572,20,90.0,2777.0,0.31,32.2,88.0,0.0211999999999932,61.6,62.0,7,16.1,0.0,22.0,90.0,1.0,1,-1,1,1
4573,20,89.0,2789.0,-0.22,18.4,88.0,0.0241000000000042,24.7,63.0,7,16.1,0.0,20.0,90.0,1.0,1,-1,1,1
4574,20,89.0,2781.0,-0.47,18.4,87.0,0.0287000000000006,24.7,63.0,7,16.1,0.0,19.0,90.0,1.0,1,-1,1,1
4575,20,86.0,2701.0,-0.97,18.0,87.0,0.0184999999999888,24.3,64.0,7,16.1,0.0,17.0,90.0,1.0,1,-1,1,1
4576,20,84.0,2606.0,-0.72,18.0,87.0,0.022900000000007,23.9,64.0,7,16.1,0.0,17.0,90.0,1.0,1,-1,1,1
4577,20,82.0,2551.0,-0.67,17.6,87.0,0.0272999999999967,23.9,65.0,7,16.1,0.0,17.0,90.0,1.0,1,-1,1,1
4578,20,83.0,2568.0,-0.19,18.0,87.0,0.022199999999998,24.7,65.0,7,16.1,0.0,16.0,90.0,1.0,1,1,1,1
4579,20,83.0,2588.0,0.0,17.6,87.0,0.0191000000000087,23.5,65.0,6,16.1,0.0,16.0,90.0,1.0,1,1,1,1
4580,20,84.0,2623.0,0.18,23.5,87.0,0.0220999999999946,44.3,65.0,6,16.1,0.0,15.0,90.0,1.0,1,-1,1,1
4581,20,85.0,2648.0,0.25,17.3,87.0,0.0297000000000053,27.5,65.0,6,16.1,0.0,16.0,90.0,1.0,1,-1,1,1
